,County,City,Zipcode,Date,Price,Bedrooms,Title,Location,Link
31,Bergen,Elmwood Park,7407,2018-04-15 20:31,1850,3br,Maplewood - 3 Bedrooms -, MAPLEWOOD,https://newjersey.craigslist.org/apa/d/maplewood-3-bedrooms/6556191765.html
32,Bergen,Elmwood Park,7407,2018-04-15 20:30,1300,,apartment, Randolph,https://newjersey.craigslist.org/apa/d/apartment/6562215324.html
33,Bergen,Elmwood Park,7407,2018-04-15 20:30,950,2br,2 Br and 1 Ba,,https://newjersey.craigslist.org/apa/d/2-br-and-1-ba/6562215033.html
34,Bergen,Elmwood Park,7407,2018-04-15 20:28,1000,1br,Three Room Apartment," 16 Greenwich St, Riverdale",https://newjersey.craigslist.org/apa/d/three-room-apartment/6562213639.html
35,Bergen,Elmwood Park,7407,2018-04-15 20:26,1750,2br,Lyndhurst 2 B/R apt with all utilities included, Lyndhurst,https://newjersey.craigslist.org/apa/d/lyndhurst-2-r-apt-with-all/6554397376.html
36,Bergen,Elmwood Park,7407,2018-04-15 20:19,800,1br,"1 Studio Apt, $800/- per month; 12 min walk from PATH station"," Journal Sq., Jersey City",https://newjersey.craigslist.org/apa/d/1-studio-apt-800-per-month-12/6562207375.html
37,Bergen,Elmwood Park,7407,2018-04-15 20:14,1350,2br,SPACIOUS BRAND NEW MODERN 2 BEDROOM APARTMENT FOR JUST $1350 PER MONTH, 113 OCEAN AVE,https://newjersey.craigslist.org/apa/d/spacious-brand-new-modern-2/6562204483.html
38,Bergen,Elmwood Park,7407,2018-04-15 20:09,1350,2br,MOVE NOW! LUXURY 2 BEDROOM MODERN STYLE - NO BROKERS FEE won't last, 69 BOSTWICK AVE,https://newjersey.craigslist.org/apa/d/move-now-luxury-2-bedroom/6562200802.html
39,Bergen,Elmwood Park,7407,2018-04-15 20:07,1785,2br,"1,200sqft, $1,785 2bed,2bath, granite counter, 1min walk to NJ transit", Montclair Plaza,https://newjersey.craigslist.org/apa/d/1200sqftbed2bath-granite/6562199332.html
40,Bergen,Elmwood Park,7407,2018-04-15 20:04,2335,2br,"2 bedroom - Self Cleaning Oven, Outdoor Patio Area with Seating", 675 Tea Street,https://newjersey.craigslist.org/apa/d/2-bedroom-self-cleaning-oven/6557072011.html
41,Bergen,Elmwood Park,7407,2018-04-15 20:03,1700,1br,Beware, Hewitt,https://newjersey.craigslist.org/apa/d/beware/6562196829.html
42,Bergen,Elmwood Park,7407,2018-04-15 20:00,2565,1br,"1 bedroom - W/ Loft, Walk In Closets, Garage parking - Apply Today!",,https://newjersey.craigslist.org/apa/d/1-bedroom-loft-walk-in/6553364833.html
43,Bergen,Elmwood Park,7407,2018-04-15 19:54,1600,4br,Country House on Farm for rent, Vernon,https://newjersey.craigslist.org/apa/d/country-house-on-farm-for-rent/6555081332.html
44,Bergen,Elmwood Park,7407,2018-04-15 19:53,750,1br,basement studio room for rent in bucks county pa - Medical Field only, Bensalem,https://newjersey.craigslist.org/apa/d/basement-studio-room-for-rent/6562189670.html
45,Bergen,Elmwood Park,7407,2018-04-15 19:50,1650,3br,Tree Lined street - Commuters Dream - Manhattan Views," 128 Randolph Avev, Jersey City, NJ",https://newjersey.craigslist.org/apa/d/tree-lined-street-commuters/6562184922.html
46,Bergen,Elmwood Park,7407,2018-04-15 19:50,1250,1br,Nice 1 bedroom -2nd Floor - Large rooms Laundry Showing on 4/16@ 5-6pm, Garfield,https://newjersey.craigslist.org/apa/d/nice-1-bedroom-2nd-floor/6562187264.html
47,Bergen,Elmwood Park,7407,2018-04-15 19:47,1350,2br,"LUXURY HIGH END SPACIOUS 3 BED, MODERN BATH ""NO BROKER'S FEE"" MUST SEE", 113 OCEAN AVE,https://newjersey.craigslist.org/apa/d/luxury-high-end-spacious-3/6562185627.html
48,Bergen,Elmwood Park,7407,2018-04-15 19:44,1600,2br,Updated 2 Bedroom 1 Bathroom, Elmwood Park,https://newjersey.craigslist.org/apa/d/updated-2-bedroom-1-bathroom/6557352006.html
49,Bergen,Elmwood Park,7407,2018-04-15 19:37,2165,1br,"No Broker Fee, Luxury Unit, Spacious and Bright, Will not last !", West NY Port Imperial,https://newjersey.craigslist.org/apa/d/no-broker-fee-luxury-unit/6562177755.html
50,Bergen,Elmwood Park,7407,2018-04-15 19:34,4400,4br,4 Bedroom and 3 bathroom Colonial, Mendham Boro,https://newjersey.craigslist.org/apa/d/4-bedroom-and-3-bathroom/6541982050.html
51,Bergen,Elmwood Park,7407,2018-04-15 19:32,1300,1br,Spacious 1 Br downtown Bayonne, Bayonne,https://newjersey.craigslist.org/apa/d/spacious-1-br-downtown-bayonne/6562174447.html
52,Bergen,Elmwood Park,7407,2018-04-15 19:30,2200,,NO BROKER FEE* PARKING INCLUDED*New luxury Building* Will not last, 123 44th street Union City,https://newjersey.craigslist.org/apa/d/no-broker-fee-parking/6552737187.html
53,Bergen,Elmwood Park,7407,2018-04-15 19:30,1900,2br,NEW Clean Bright and Spacious*2 Bed 2Bath NO PETS*1st FLOOR, Clifton,https://newjersey.craigslist.org/apa/d/new-clean-bright-and/6553677744.html
54,Bergen,Elmwood Park,7407,2018-04-15 19:30,2717,2br,"Luxury Complex in Clifton*No Broker Fee*Pool*Gym, Clean and Bright", Passaic Ave clifton,https://newjersey.craigslist.org/apa/d/luxury-complex-in-cliftonno/6553683738.html
55,Bergen,Elmwood Park,7407,2018-04-15 19:30,2415,1br,No Broker Fee* Luxury Complex*Spacious and Bright*Pool*Fitness center, Passaic Ave clifton,https://newjersey.craigslist.org/apa/d/no-broker-fee-luxury/6553687223.html
56,Bergen,Elmwood Park,7407,2018-04-15 19:30,1815,1br,No Broker Fee*Bright and Spacious* Luxury Complex Bloomfield, Broad street Bloomfield,https://newjersey.craigslist.org/apa/d/no-broker-feebright-and/6551939630.html
57,Bergen,Elmwood Park,7407,2018-04-15 19:30,2200,1br,No broker Fee*Newest Luxury Unit in Union City/Patios and Parking Incl, 123 44th street Union City,https://newjersey.craigslist.org/apa/d/no-broker-feenewest-luxury/6551935873.html
58,Bergen,Elmwood Park,7407,2018-04-15 19:30,2235,1br,No Broker Fee*Luxury**Waterfront*Easy Commute to NYC*Spacious*, North Bergen,https://newjersey.craigslist.org/apa/d/no-broker/6545272624.html
59,Bergen,Elmwood Park,7407,2018-04-15 19:30,2480,1br,Luxury Unit*No Broker Fee*Will not last*Pool*Gym * Available NOW," Weehawken, Hoboken",https://newjersey.craigslist.org/apa/d/luxury-unitno-broker-feewill/6545697187.html
60,Bergen,Elmwood Park,7407,2018-04-15 19:29,2585,1br,No Broker Fee*One month FREE*Luxury*Clean and Spacious, Old River Road Edgewater,https://newjersey.craigslist.org/apa/d/no-broker-feeone-month/6551848636.html
61,Bergen,Elmwood Park,7407,2018-04-15 19:29,3300,3br,"Rent a beautiful renovated home in Paramus, May1st, 3 Bed 2.5 Bath", Paramus,https://newjersey.craigslist.org/apa/d/rent-beautiful-renovated-home/6557009227.html
62,Bergen,Elmwood Park,7407,2018-04-15 19:29,2400,2br,Two Bedroom 1 Bath Parking*washer/dryer*All Utilities included!, teaneck Quenne,https://newjersey.craigslist.org/apa/d/two-bedroom-1-bath/6556463283.html
63,Bergen,Elmwood Park,7407,2018-04-15 19:29,2900,2br,"Luxury No broker Fee*Will not last! Open floor plan, bright, spacious", North Bergen,https://newjersey.craigslist.org/apa/d/luxury-no-broker-feewill-not/6560019316.html
64,Bergen,Elmwood Park,7407,2018-04-15 19:29,2900,2br,Downtown View of NYC*Open floor Plan*No Broker Fee*Bright Will notlast, North Bergen,https://newjersey.craigslist.org/apa/d/downtown-view-of-nycopen/6560024613.html
65,Bergen,Elmwood Park,7407,2018-04-15 19:25,1600,2br,2 bedroom apt in North Arlington available for rent May 1,,https://newjersey.craigslist.org/apa/d/2-bedroom-apt-in-north/6548066726.html
66,Bergen,Elmwood Park,7407,2018-04-15 19:22,3250,2br,Modern and spacious condo for rent in Jersey City Downtown near PATH," Jersey City, NJ",https://newjersey.craigslist.org/apa/d/modern-and-spacious-condo-for/6541196020.html
67,Bergen,Elmwood Park,7407,2018-04-15 19:20,1950,1br,No Fee 1 bedroom for rent 9060 Palisade Ave., North Bergen,https://newjersey.craigslist.org/apa/d/no-fee-1-bedroom-for-rent/6548779343.html
68,Bergen,Elmwood Park,7407,2018-04-15 19:11,1980,1br,"High Rise "" Large 1 Bedroom"" All UTILS Pool Ptkg NYExprBus .", Fort Lee,https://newjersey.craigslist.org/apa/d/high-rise-large-1-bedroom-all/6544897102.html
69,Bergen,Elmwood Park,7407,2018-04-15 19:11,1840,1br,"Luxury High Large 1Bedem , Pet Ok,Colombia shuttle bus  NY ExpBus", Fort Lee / Leonia / Edgewater,https://newjersey.craigslist.org/apa/d/luxury-high-large-1bedem-pet/6544895349.html
70,Bergen,Elmwood Park,7407,2018-04-15 19:11,1365,,"Luxury High Rise "" Studio "" All Utils,Prkg,Pool NYExprBus", FORT Lee / Preloades Park border,https://newjersey.craigslist.org/apa/d/luxury-high-rise-studio-all/6544897266.html
71,Bergen,Elmwood Park,7407,2018-04-15 19:11,1600,1br,"Luxury High Rise "" Huge "" Studio "" Pet Ok ,NY Exp Bus", Fort Lee,https://newjersey.craigslist.org/apa/d/luxury-high-rise-huge-studio/6544913982.html
72,Bergen,Elmwood Park,7407,2018-04-15 19:10,2700,2br,"Luxury High Rise Mod kitchen 2bedrm / Hdwd flrs ,W/D,NY Exp", Fort Lee,https://newjersey.craigslist.org/apa/d/luxury-high-rise-mod-kitchen/6544901547.html
73,Bergen,Elmwood Park,7407,2018-04-15 19:10,2200,,"Luxury High Rise 1Bedrm ,Outragous View Pet Ok udson River NY ExpBus .", North Bergen / Edgewater border,https://newjersey.craigslist.org/apa/d/luxury-high-rise-1bedrm/6544923155.html
74,Bergen,Elmwood Park,7407,2018-04-15 19:10,2800,3br,Mid Rise  Tremendous Apt Mod.Mitchen Hdwd firs NY Exp Bus, Fort Lee / Englewood Cliffs Border,https://newjersey.craigslist.org/apa/d/mid-rise-tremendous-apt/6544930040.html
76,Bergen,Elmwood Park,7407,2018-04-15 19:07,4800,3br,CORNER UNIT OVERLOOKING POPUP PARK- NO BROKER FEE + GREAT PROMO'S!,,https://newjersey.craigslist.org/apa/d/corner-unit-overlooking-popup/6559873323.html
77,Bergen,Elmwood Park,7407,2018-04-15 19:03,2550,2br,NO FEE - by owner 2 bed 1 bath apt for rent - Uptown Hoboken," Hoboken, NJ",https://newjersey.craigslist.org/apa/d/no-fee-by-owner-2-bed-1-bath/6562152022.html
79,Bergen,Elmwood Park,7407,2018-04-15 18:55,1500,1br,Ironbound Newark Apartment for Rent!! 1500/mo,,https://newjersey.craigslist.org/apa/d/ironbound-newark-apartment/6562146085.html
80,Bergen,Elmwood Park,7407,2018-04-15 18:49,3300,4br,"4 bedrooms apt for rent, by NJIT and RUTGERS Med/Dental School", NEWARK NJ,https://newjersey.craigslist.org/apa/d/4-bedrooms-apt-for-rent-by/6562140977.html
81,Bergen,Elmwood Park,7407,2018-04-15 18:45,1200,1br,Ironbound Newark Apartment for Rent!! 1200/mo,,https://newjersey.craigslist.org/apa/d/ironbound-newark-apartment/6562137966.html
82,Bergen,Elmwood Park,7407,2018-04-15 18:43,2195,1br,"Stunning 1 bedroom, 1 bathroom Apartment", Somerville,https://newjersey.craigslist.org/apa/d/stunning-1-bedroom-1-bathroom/6562137044.html
83,Bergen,Elmwood Park,7407,2018-04-15 18:39,2550,2br,"2 bedroom - Stainless Steel Appliances, Wheelchair Access, Outdoor Patio",,https://newjersey.craigslist.org/apa/d/2-bedroom-stainless-steel/6562133705.html
84,Bergen,Elmwood Park,7407,2018-04-15 18:37,2276,1br,"1 bedroom - Ice Maker, Short Term/Corporate Units, Dishwasher",,https://newjersey.craigslist.org/apa/d/1-bedroom-ice-maker-short/6557458954.html
85,Bergen,Elmwood Park,7407,2018-04-15 18:34,2276,1br,"1 bedroom - Package Concierge, Short Term/Corporate Units, Outdoor Patio",,https://newjersey.craigslist.org/apa/d/1-bedroom-package-concierge/6558413831.html
86,Bergen,Elmwood Park,7407,2018-04-15 18:34,2550,2br,"2 bedroom - Walk to River Front Park, Cable Ready, Alarm System",,https://newjersey.craigslist.org/apa/d/2-bedroom-walk-to-river-front/6559264273.html
87,Bergen,Elmwood Park,7407,2018-04-15 18:34,2750,1br,NO FEE - Unique 1 BR Condo with priv Terrace - The Upper Grand Hoboken," Hoboken, NJ",https://newjersey.craigslist.org/apa/d/no-fee-unique-1-br-condo-with/6562129817.html
88,Bergen,Elmwood Park,7407,2018-04-15 18:32,1200,1br,MODERN 1 1/2  BEDROOM APARTMENT, LITTLE FERRY,https://newjersey.craigslist.org/apa/d/modernbedroom-apartment/6545848907.html
89,Bergen,Elmwood Park,7407,2018-04-15 18:29,3570,1br,"Stunning 1 bedroom, 1 bathroom Furnished Apartment", Somerville,https://newjersey.craigslist.org/apa/d/stunning-1-bedroom-1-bathroom/6562125543.html
91,Bergen,Elmwood Park,7407,2018-04-15 18:21,2200,1br,No Fee Furnished 1 BR Hoboken Apt. 2nd/Bloomfield St. 6/1, Hoboken,https://newjersey.craigslist.org/apa/d/no-fee-furnished-1-br-hoboken/6562119480.html
92,Bergen,Elmwood Park,7407,2018-04-15 18:17,1500,1br,NO FEE-ULTRA CUTE SUN FILLED-PARKING & HEAT/HW INCL-STEPS 2 NYC BUS!," Union City, NJ",https://newjersey.craigslist.org/apa/d/no-fee-ultra-cute-sun-filled/6546696312.html
93,Bergen,Elmwood Park,7407,2018-04-15 18:16,1650,1br,School Village Apartments - 2 BDRM Unit - Stanhope NJ  1 left, 55 lackawanna Dr Stanhope NJ,https://newjersey.craigslist.org/apa/d/school-village-apartments-2/6562115393.html
94,Bergen,Elmwood Park,7407,2018-04-15 18:15,1350,3br,"3 Habitaciones - Apartamento Se Renta- $1,350"," Paterson, NJ",https://newjersey.craigslist.org/apa/d/3-habitaciones-apartamento-se/6562113184.html
95,Bergen,Elmwood Park,7407,2018-04-15 18:14,2150,2br,NO BROKERS FEE, Jersey City Heights,https://newjersey.craigslist.org/apa/d/no-brokers-fee/6550886366.html
96,Bergen,Elmwood Park,7407,2018-04-15 18:06,2300,2br,"JCityHeights-AmazingNew,2BR,1.5Bth,W/D in unit,CentralAir,Parking+Yard"," Jersey City Heights,NJ",https://newjersey.craigslist.org/apa/d/jcityheights/6562106788.html
97,Bergen,Elmwood Park,7407,2018-04-15 18:05,2300,2br,"Townhouse/Ranch Style-2BR,2Bth,parking incl. - Little Ferry"," LittleFerry, NJ",https://newjersey.craigslist.org/apa/d/townhouse-ranch-style/6562105913.html
98,Bergen,Elmwood Park,7407,2018-04-15 18:00,2490,2br,"2 bedroom - Fitness Center in Each Building, Dishwasher, Wheelchair Access", 675 Tea Street,https://newjersey.craigslist.org/apa/d/2-bedroom-fitness-center-in/6550707075.html
99,Bergen,Elmwood Park,7407,2018-04-15 18:00,3000,2br,"Mandalay 2BD/1BA for rent with river views, parking, pool, gym", Jersey City / Newport,https://newjersey.craigslist.org/apa/d/mandalay-2bd-1ba-for-rent/6557941247.html
100,Bergen,Elmwood Park,7407,2018-04-15 17:59,3600,2br,"PORT IMPERIAL - NO BROKER FEE 2BD/2BA for rent w parking, pool, gym", PORT IMPERIAL West New York,https://newjersey.craigslist.org/apa/d/port-imperial-no-broker-fee/6553363423.html
102,Bergen,Elmwood Park,7407,2018-04-15 17:59,2300,2br,"2 bedroom - Walk in Closets, Washer & Dryers, Fitness Facility",,https://newjersey.craigslist.org/apa/d/2-bedroom-walk-in-closets/6560379795.html
103,Bergen,Elmwood Park,7407,2018-04-15 17:51,3190,2br,2BR/2BA Apartment with Access to a Fitness Center and a Swimming Pool, SOUTH ORANGE,https://newjersey.craigslist.org/apa/d/2br-2ba-apartment-with-access/6534359291.html
104,Bergen,Elmwood Park,7407,2018-04-15 17:47,2100,3br,Large 1700 sq ft apartment, 190 Lodi street,https://newjersey.craigslist.org/apa/d/large-1700-sq-ft-apartment/6557708112.html
105,Bergen,Elmwood Park,7407,2018-04-15 17:38,1500,2br,Large 2 bedroom apt - 4 family house, Roselle,https://newjersey.craigslist.org/apa/d/large-2-bedroom-apt-4-family/6557721519.html
107,Bergen,Elmwood Park,7407,2018-04-15 17:37,1675,2br,2 beds no broker fee open house heat inc'd Minutes To JSQ Path Train, JERSEY CITY 9 GARRISON AVE,https://newjersey.craigslist.org/apa/d/2-beds-no-broker-fee-open/6551980172.html
108,Bergen,Elmwood Park,7407,2018-04-15 17:37,1225,,Studio Renovated Jersey City Heights walk 2 JSQ Path train No Broker F, JERSEY CITY 95 BEACON AVE,https://newjersey.craigslist.org/apa/d/studio-renovated-jersey-city/6544216266.html
109,Bergen,Elmwood Park,7407,2018-04-15 17:36,1675,2br,2 Bedrooms Apartment **RIGHT ACROSS Rahway Train Station**, 65 East Milton Ave. Rahway NJ.,https://newjersey.craigslist.org/apa/d/2-bedrooms-apartment-right/6562081683.html
110,Bergen,Elmwood Park,7407,2018-04-15 17:35,1675,2br,Apartamento de 2 dormitorios ** CERCA de la estación de tren, 65 East Milton Ave. Rahway NJ,https://newjersey.craigslist.org/apa/d/apartamento-de-2-dormitorios/6562081077.html
111,Bergen,Elmwood Park,7407,2018-04-15 17:34,2000,,***3 BEDROOM TOWNHOUSE WITH GATED COMMUNITY, W KINNLEY,https://newjersey.craigslist.org/apa/d/3-bedroom-townhouse-with/6535267437.html
112,Bergen,Elmwood Park,7407,2018-04-15 17:31,1100,,Gorgeous Renovated Studio Apartments," East Orange, NJ",https://newjersey.craigslist.org/apa/d/gorgeous-renovated-studio/6562077823.html
113,Bergen,Elmwood Park,7407,2018-04-15 17:25,2250,4br,Large 4 Bedroom / 2.5 Bathroom Home in Great Neighborhood & Schools!," Tampa, FL",https://newjersey.craigslist.org/apa/d/large-4-bedroom-25-bathroom/6562072563.html
114,Bergen,Elmwood Park,7407,2018-04-15 17:23,960,1br,Elmora area Affordable close to transportation, Elizabeth,https://newjersey.craigslist.org/apa/d/elmora-area-affordable-close/6562050092.html
115,Bergen,Elmwood Park,7407,2018-04-15 17:22,1500,2br,Apartment in Totowa. First floor. Available June 1st., TOTOWA,https://newjersey.craigslist.org/apa/d/apartment-in-totowa-first/6558039498.html
116,Bergen,Elmwood Park,7407,2018-04-15 17:21,1800,3br,"$1800 / 3br -  - Big, beaut 3 BR with Cent air on 2nd floor of a 2 fam", Kearny - NJ,https://newjersey.craigslist.org/apa/d/1800-3br-big-beaut-3-br-with/6553762781.html
117,Bergen,Elmwood Park,7407,2018-04-15 17:21,2295,1br,ONLY South Facing Apt Home Available!," Fort Lee, NJ",https://newjersey.craigslist.org/apa/d/only-south-facing-apt-home/6562069300.html
118,Bergen,Elmwood Park,7407,2018-04-15 17:10,2764,1br,"Theater Room, Full-Size Washer and Dryer in Each Apartment, Yoga Room", Weehawken,https://newjersey.craigslist.org/apa/d/theater-room-full-size-washer/6562058898.html
119,Bergen,Elmwood Park,7407,2018-04-15 17:10,975,1br,"Nice NJ Apt in 3fam, Quiet, Clean, 2min. to NY NYC Train / Bus",,https://newjersey.craigslist.org/apa/d/nice-nj-apt-in-3fam-quiet/6562058745.html
0,Bergen,Emerson,7630,2018-04-15 17:07,1600,2br,"2Bd,liv, Diningeoom, New kitchen & Floor, Elmwood, Near NYC Transit",,https://newjersey.craigslist.org/apa/d/2bdliv-diningeoom-new-kitchen/6558187912.html
1,Bergen,Emerson,7630,2018-04-15 17:07,2060,4br,Rent to Own - Renovated 1-family/ 4 Bedrooms, Newark,https://newjersey.craigslist.org/apa/d/rent-to-own-renovated-1/6562055660.html
2,Bergen,Emerson,7630,2018-04-15 17:05,1300,2br,"Bright apartment close to all, available May 15th", Newton N.J.,https://newjersey.craigslist.org/apa/d/bright-apartment-close-to-all/6562052491.html
3,Bergen,Emerson,7630,2018-04-15 17:04,2000,1br,GORGEOUS Luxury 1 BR Apt./Close to NYC/HEATED POOL + GYM /No fee,,https://newjersey.craigslist.org/apa/d/gorgeous-luxury-1-br-apt/6536934050.html
4,Bergen,Emerson,7630,2018-04-15 17:04,1850,,"***Gorgeous Gated Townhouse***20 MiN Commute to NYC***Jersey City, NJ"," Jersey City, NJ",https://newjersey.craigslist.org/apa/d/gorgeous-gated-townhouse20/6555428373.html
5,Bergen,Emerson,7630,2018-04-15 16:55,1599,,2bd 1bth parking no fees laundry," Brainard pl, ridgewood",https://newjersey.craigslist.org/apa/d/2bd-1bth-parking-no-fees/6556877833.html
6,Bergen,Emerson,7630,2018-04-15 16:55,1500,1br,MINE HILL N.J. 1 BEDROOM APARTMENT FOR RENT $1500, MINE HILL,https://newjersey.craigslist.org/apa/d/mine-hill-nj-1-bedroom/6552073868.html
8,Bergen,Emerson,7630,2018-04-15 16:55,1699,,2bd 1bth parking no fees laundry," Brainard pl, ridgewood",https://newjersey.craigslist.org/apa/d/2bd-1bth-parking-no-fees/6546138519.html
10,Bergen,Emerson,7630,2018-04-15 16:51,950,2br,Apartment for Rent,,https://newjersey.craigslist.org/apa/d/apartment-for-rent/6555633850.html
11,Bergen,Emerson,7630,2018-04-15 16:51,1450,4br,1/2 Duplex 4B/1B HRDWD Floor throughout W/D Hook up Great Location, Phillipsburg,https://newjersey.craigslist.org/apa/d/1-2-duplex-4b-1b-hrdwd-floor/6562029791.html
12,Bergen,Emerson,7630,2018-04-15 16:50,2975,1br,"All modern finishes and appliances, $500 move in promomotion",,https://newjersey.craigslist.org/apa/d/all-modern-finishes-and/6558179491.html
13,Bergen,Emerson,7630,2018-04-15 16:47,2185,1br,✓✓one of the most stunning chic new developments in Secaucus., Secaucus,https://newjersey.craigslist.org/apa/d/one-of-the-most-stunning-chic/6561994231.html
14,Bergen,Emerson,7630,2018-04-15 16:45,2565,1br,"1 bedroom - W/ Loft, Walk In Closets, Garage parking - Apply Today!",,https://newjersey.craigslist.org/apa/d/1-bedroom-loft-walk-in/6562028479.html
15,Bergen,Emerson,7630,2018-04-15 16:43,1200,2br,Nice Quiet 2 bedroom Residential Area avail Aug 1st, Elizabeth,https://newjersey.craigslist.org/apa/d/nice-quiet-2-bedroom/6562034593.html
16,Bergen,Emerson,7630,2018-04-15 16:40,2403,2br,Luxe 2BR/2BA Apt. w/ a Den & Walk-In Closet," Roselle, NJ",https://newjersey.craigslist.org/apa/d/luxe-2br-2ba-apt-a-den-walk/6562031875.html
17,Bergen,Emerson,7630,2018-04-15 16:37,595,5br,PRIVATE OWNER 2-6 BEDROOM UNITS AVAIL IN NORTHUMBERLAND COUNTY, PETS OK - GARAGES - LARGE YARDS,https://newjersey.craigslist.org/apa/d/private-owner-2-6-bedroom/6559093864.html
18,Bergen,Emerson,7630,2018-04-15 16:35,1990,2br,Crestmont Model with second kitchen & living space, Lebanon,https://newjersey.craigslist.org/apa/d/crestmont-model-with-second/6562027249.html
19,Bergen,Emerson,7630,2018-04-15 16:33,1750,2br,NO FEE $1750-2 Bedroom Condo/2 Car Parking-Westside Station-Light Rail, JERSEY CITY,https://newjersey.craigslist.org/apa/d/no-feebedroom-condo-2-car/6556139689.html
20,Bergen,Emerson,7630,2018-04-15 16:31,2725,2br,"☛No broker fee, low security deposit of $1000☛", Secaucus,https://newjersey.craigslist.org/apa/d/no-broker-fee-low-security/6562013277.html
21,Bergen,Emerson,7630,2018-04-15 16:30,1600,2br,Loft 2BR - no fee - beautiful new renovations, Jersey City,https://newjersey.craigslist.org/apa/d/loft-2br-no-fee-beautiful-new/6562022225.html
22,Bergen,Emerson,7630,2018-04-15 16:29,1050,,"STUDIO, NO BROKER FEE, HEAT AND HOT WATER INCLUDED", 1204 KENNEDY BLVD BAYONNE NJ,https://newjersey.craigslist.org/apa/d/studio-no-broker-fee-heat-and/6562021606.html
23,Bergen,Emerson,7630,2018-04-15 16:28,925,2br,Large 2b/1b with Dinning room **Parking**Will not last, Phillipsburg,https://newjersey.craigslist.org/apa/d/large-2b-1b-with-dinning-room/6556667801.html
24,Bergen,Emerson,7630,2018-04-15 16:28,2185,1br,★★one of the most stunning chic new developments in Secaucus★, Secaucus,https://newjersey.craigslist.org/apa/d/one-of-the-most-stunning-chic/6561995827.html
25,Bergen,Emerson,7630,2018-04-15 16:28,1050,2br,Single Family HOUSE 2B/1B with finised basement*Backyard*Central heat, Phillipsburg,https://newjersey.craigslist.org/apa/d/single-family-house-2b-1b/6556668318.html
26,Bergen,Emerson,7630,2018-04-15 16:28,1050,2br,"Gorgeous 2b/1b NYC Style,Parkig, W/D, high ceiling Brand New Renovatio", Phillipsburg,https://newjersey.craigslist.org/apa/d/gorgeous-2b-1b-nyc/6556668805.html
27,Bergen,Emerson,7630,2018-04-15 16:28,5000,3br,NO FEE:Huge 3 Level Townhouse/3 CAR GARAGE/DECK/YARD near Hoboken Path, Hoboken,https://newjersey.craigslist.org/apa/d/no-feehuge-3-level-townhouse/6562020369.html
28,Bergen,Emerson,7630,2018-04-15 16:26,2725,2br,"No broker fee, low security deposit of $1000!", Secaucus,https://newjersey.craigslist.org/apa/d/no-broker-fee-low-security/6562001997.html
29,Bergen,Emerson,7630,2018-04-15 16:25,1695,2br,"CENTRAL AIR, CLOSE TO TRANSPORTATION, PET FRIENDLY BLDG.", 812 NEW YORK AVE UNION CITY NJ,https://newjersey.craigslist.org/apa/d/central-air-close-to/6562017775.html
30,Bergen,Emerson,7630,2018-04-15 16:24,2725,2br,"✔✔No broker fee, low security deposit of $1000!!", Secaucus,https://newjersey.craigslist.org/apa/d/no-broker-fee-low-security/6562003399.html
31,Bergen,Emerson,7630,2018-04-15 16:24,1600,3br,"252 Preakness Avenue, Paterson Nj",,https://newjersey.craigslist.org/apa/d/252-preakness-avenue-paterson/6562015399.html
33,Bergen,Emerson,7630,2018-04-15 16:23,2100,3br,House for Rent, Andover Twsp,https://newjersey.craigslist.org/apa/d/house-for-rent/6562016303.html
34,Bergen,Emerson,7630,2018-04-15 16:23,2725,2br,"✓No broker fee, low security deposit of $1000!!", Secaucus,https://newjersey.craigslist.org/apa/d/no-broker-fee-low-security/6562004797.html
35,Bergen,Emerson,7630,2018-04-15 16:22,2185,1br,☚☚one of the most stunning chic new developments in Secaucus., Secaucus,https://newjersey.craigslist.org/apa/d/one-of-the-most-stunning-chic/6561997547.html
37,Bergen,Emerson,7630,2018-04-15 16:22,2235,2br,Hardwood-Style Flooring & Granite Counters in This 2BR/2BA Apartment," Roselle, NJ",https://newjersey.craigslist.org/apa/d/hardwood-style-flooring/6562015188.html
38,Bergen,Emerson,7630,2018-04-15 16:22,2200,,3 BEDROOM HOUSE FOR RENT 2200.00, ELIZABETH,https://newjersey.craigslist.org/apa/d/3-bedroom-house-for-rent/6562014989.html
39,Bergen,Emerson,7630,2018-04-15 16:21,1850,3br,LARGE NEWLY UPDATED NUTLEY 3 BDRM APT. PETS OK., NUTLEY,https://newjersey.craigslist.org/apa/d/large-newly-updated-nutley-3/6561274327.html
40,Bergen,Emerson,7630,2018-04-15 16:20,1250,1br,"NO BROKER FEE, HEAT AND HOT WATER INCLUDED, CLOSE TO TRANSPORTATION", 11 GARDNER AVE JERSEY CITY NJ,https://newjersey.craigslist.org/apa/d/no-broker-fee-heat-and-hot/6562013489.html
41,Bergen,Emerson,7630,2018-04-15 16:16,2084,1br,This 1BR/1BA Apartment's Bedroom Features Two Walk-In Closets," Roselle, NJ",https://newjersey.craigslist.org/apa/d/this-1br-1ba-apartments/6562009166.html
42,Bergen,Emerson,7630,2018-04-15 16:15,2725,2br,"No broker fee, low security deposit of $1000!!", Secaucus,https://newjersey.craigslist.org/apa/d/no-broker-fee-low-security/6562000465.html
